Date,State,Latitude,Longitude,CLOUD_AMT,AOD_55,PW,QV2M,T2M,RH2M,WS50M,PS,TOA_SW_DWN,ALLSKY_SFC_SW_DWN,year,month,day,solar_energy_estimate,day_of_week,is_weekend,solar_lag_1,solar_lag_7,solar_roll_mean_7
2020-09-25,Arunachal Pradesh,27.1004,93.6056,98.71,0.52,4.73,20.18,25.34,94.29,5.87,95.08,9.031,1.5559,2020,9,25,0.31118,4,0,2.64,3.9583,3.353071428571429
2020-09-26,Arunachal Pradesh,27.1004,93.6056,98.53,0.61,4.45,19.89,25.34,93.06,5.25,95.08,8.9844,2.7048,2020,9,26,0.54096,5,1,1.5559,5.0974,3.011271428571429
2020-09-27,Arunachal Pradesh,27.1004,93.6056,94.84,0.51,4.46,19.18,25.02,91.89,4.14,95.3,8.9374,2.0851,2020,9,27,0.41702,6,1,2.7048,5.1727,2.5701857142857145
2020-09-28,Arunachal Pradesh,27.1004,93.6056,76.72,0.43,3.8,18.89,25.86,86.5,2.78,95.33,8.8901,3.3749,2020,9,28,0.67498,0,0,2.0851,4.2115,2.4506714285714284
2020-09-29,Arunachal Pradesh,27.1004,93.6056,84.18,0.32,3.57,18.86,26.5,83.12,1.42,95.28,8.8423,4.0838,2020,9,29,0.81676,1,0,3.3749,1.554,2.8120714285714286
2020-09-30,Arunachal Pradesh,27.1004,93.6056,92.73,0.35,3.98,19.42,27.07,82.45,1.54,95.18,8.7943,3.5762,2020,9,30,0.7152400000000001,2,0,4.0838,3.24,2.8600999999999996
2020-10-01,Arunachal Pradesh,27.1004,93.6056,94.04,0.4,3.82,19.4,27.01,82.6,1.61,95.14,8.7461,4.0502,2020,10,1,0.8100400000000001,3,0,3.5762,2.64,3.061557142857143
2020-10-02,Arunachal Pradesh,27.1004,93.6056,93.93,0.47,4.16,19.56,26.21,87.56,2.87,95.24,8.6976,2.4924,2020,10,2,0.49848,4,0,4.0502,1.5559,3.1953428571428577
2020-10-03,Arunachal Pradesh,27.1004,93.6056,94.48,0.57,4.19,19.4,25.85,88.61,2.84,95.34,8.6489,2.148,2020,10,3,0.4296,5,1,2.4924,2.7048,3.1158
2020-10-04,Arunachal Pradesh,27.1004,93.6056,95.7,0.91,3.47,19.39,26.47,85.41,2.21,95.39,8.5997,2.4115,2020,10,4,0.4823,6,1,2.148,2.0851,3.1624285714285714
2020-10-05,Arunachal Pradesh,27.1004,93.6056,97.1,0.65,4.07,20.02,25.73,91.96,3.98,95.34,8.5502,1.9862,2020,10,5,0.39724,0,0,2.4115,3.3749,2.9640428571428576
2020-10-06,Arunachal Pradesh,27.1004,93.6056,97.42,0.46,4.29,19.47,25.14,92.65,3.84,95.48,8.5006,1.7765,2020,10,6,0.3553,1,0,1.9862,4.0838,2.634428571428572
2020-10-07,Arunachal Pradesh,27.1004,93.6056,91.64,0.44,4.07,18.98,25.38,89.42,3.39,95.61,8.4509,2.6242,2020,10,7,0.5248400000000001,2,0,1.7765,3.5762,2.4984285714285717
2020-10-08,Arunachal Pradesh,27.1004,93.6056,82.77,0.31,3.76,18.9,25.92,86.43,2.23,95.64,8.4012,3.3744,2020,10,8,0.67488,3,0,2.6242,4.0502,2.4018857142857146
2020-10-09,Arunachal Pradesh,27.1004,93.6056,49.7,0.2,3.32,18.81,26.2,84.81,2.24,95.65,8.3513,4.741,2020,10,9,0.9482,4,0,3.3744,2.4924,2.7231142857142854
2020-10-10,Arunachal Pradesh,27.1004,93.6056,32.99,0.22,3.65,18.09,26.77,78.9,1.71,95.5,8.3014,4.9951,2020,10,10,0.99902,5,1,4.741,2.148,3.129842857142857
2020-10-11,Arunachal Pradesh,27.1004,93.6056,45.97,0.3,3.8,18.69,26.94,80.56,1.69,95.38,8.2514,4.5874,2020,10,11,0.91748,6,1,4.9951,2.4115,3.4406857142857143
2020-10-12,Arunachal Pradesh,27.1004,93.6056,45.57,0.29,3.12,19.09,26.49,84.08,1.66,95.33,8.2013,4.8182,2020,10,12,0.96364,0,0,4.5874,1.9862,3.8452571428571427
2020-10-13,Arunachal Pradesh,27.1004,93.6056,27.07,0.15,3.4,18.49,26.5,81.94,2.0,95.41,8.1511,5.1754,2020,10,13,1.03508,1,0,4.8182,1.7765,4.330814285714285
2020-10-14,Arunachal Pradesh,27.1004,93.6056,38.35,0.13,2.92,18.41,26.14,83.35,2.48,95.49,8.101,4.9411,2020,10,14,0.98822,2,0,5.1754,2.6242,4.6617999999999995
2020-10-15,Arunachal Pradesh,27.1004,93.6056,30.48,0.1,2.82,17.31,26.02,79.28,2.32,95.49,8.0508,5.3194,2020,10,15,1.06388,3,0,4.9411,3.3744,4.9396571428571425
2020-10-16,Arunachal Pradesh,27.1004,93.6056,26.31,0.09,3.38,17.95,26.23,80.77,2.38,95.5,8.0006,4.9958,2020,10,16,0.99916,4,0,5.3194,4.741,4.976057142857143
2020-10-17,Arunachal Pradesh,27.1004,93.6056,42.82,0.16,3.28,18.06,26.32,80.91,2.33,95.48,7.9505,4.2612,2020,10,17,0.85224,5,1,4.9958,4.9951,4.871214285714286
2020-10-18,Arunachal Pradesh,27.1004,93.6056,51.72,0.2,3.63,17.99,25.84,82.9,2.55,95.52,7.9001,4.3044,2020,10,18,0.8608800000000001,6,1,4.2612,4.5874,4.830785714285715
2020-10-19,Arunachal Pradesh,27.1004,93.6056,71.11,0.25,3.19,17.3,24.98,83.94,2.71,95.42,7.8497,3.7121,2020,10,19,0.7424200000000001,0,0,4.3044,4.8182,4.672771428571429
2020-10-20,Arunachal Pradesh,27.1004,93.6056,47.68,0.29,2.35,17.07,24.59,84.74,2.73,95.47,7.8002,4.3238,2020,10,20,0.8647600000000001,1,0,3.7121,5.1754,4.551114285714286
2020-10-21,Arunachal Pradesh,27.1004,93.6056,46.8,0.12,2.79,17.02,24.57,84.45,2.9,95.6,7.7508,4.488,2020,10,21,0.8976000000000002,2,0,4.3238,4.9411,4.486385714285714
2020-10-22,Arunachal Pradesh,27.1004,93.6056,72.4,0.21,3.03,17.27,24.5,85.86,3.0,95.51,7.7014,4.1201,2020,10,22,0.82402,3,0,4.488,5.3194,4.315057142857143
2020-10-23,Arunachal Pradesh,27.1004,93.6056,99.09,0.16,3.85,15.55,21.2,93.9,5.35,95.55,7.6522,1.8259,2020,10,23,0.36518,4,0,4.1201,4.9958,3.8622142857142863
2020-10-24,Arunachal Pradesh,27.1004,93.6056,91.32,0.19,3.7,14.49,20.32,92.52,6.42,95.6,7.603,1.8005,2020,10,24,0.3601,5,1,1.8259,4.2612,3.5106857142857146
2020-10-25,Arunachal Pradesh,27.1004,93.6056,79.16,0.36,3.04,15.1,22.85,83.39,2.26,95.82,7.5538,2.7314,2020,10,25,0.54628,6,1,1.8005,4.3044,3.285971428571429
2020-10-26,Arunachal Pradesh,27.1004,93.6056,80.23,0.25,3.22,15.94,23.7,83.31,1.89,95.8,7.5048,2.3736,2020,10,26,0.47472,0,0,2.7314,3.7121,3.0947571428571434
2020-10-27,Arunachal Pradesh,27.1004,93.6056,64.67,0.21,2.06,15.98,24.04,82.19,1.68,95.74,7.4558,3.5465,2020,10,27,0.7093,1,0,2.3736,4.3238,2.9837142857142855
2020-10-28,Arunachal Pradesh,27.1004,93.6056,15.27,0.11,1.49,15.46,23.39,82.63,2.85,95.91,7.4076,5.2946,2020,10,28,1.05892,2,0,3.5465,4.488,3.0989428571428568
2020-10-29,Arunachal Pradesh,27.1004,93.6056,7.51,0.05,1.59,13.46,23.89,71.24,3.73,95.95,7.3598,5.3606,2020,10,29,1.07212,3,0,5.2946,4.1201,3.276157142857143
2020-10-30,Arunachal Pradesh,27.1004,93.6056,7.23,0.05,2.18,13.36,23.83,69.95,4.8,95.87,7.3126,5.3018,2020,10,30,1.06036,4,0,5.3606,1.8259,3.7727142857142857
2020-10-31,Arunachal Pradesh,27.1004,93.6056,93.9,0.2,3.39,15.41,23.4,81.72,3.27,95.83,7.2655,3.6002,2020,10,31,0.72004,5,1,5.3018,1.8005,4.029814285714286
2020-11-01,Arunachal Pradesh,27.1004,93.6056,77.39,0.22,2.96,16.7,23.74,87.06,2.24,95.84,7.2182,3.9252,2020,11,1,0.78504,6,1,3.6002,2.7314,4.2003571428571425
2020-11-02,Arunachal Pradesh,27.1004,93.6056,63.72,0.27,3.0,16.59,23.69,87.07,2.34,95.87,7.1714,3.9223,2020,11,2,0.78446,0,0,3.9252,2.3736,4.4216
2020-11-03,Arunachal Pradesh,27.1004,93.6056,81.41,0.48,2.49,16.82,23.1,91.15,4.87,95.8,7.1254,2.6671,2020,11,3,0.53342,1,0,3.9223,3.5465,4.295971428571429
2020-11-04,Arunachal Pradesh,27.1004,93.6056,63.99,0.82,1.86,15.09,21.88,88.49,4.56,95.74,7.0795,2.8822,2020,11,4,0.5764400000000001,2,0,2.6671,5.2946,3.9513428571428575
2020-11-05,Arunachal Pradesh,27.1004,93.6056,49.65,0.94,0.92,13.29,20.53,84.9,3.25,96.0,7.0337,3.3194,2020,11,5,0.66388,3,0,2.8822,5.3606,3.659742857142857
2020-11-06,Arunachal Pradesh,27.1004,93.6056,36.89,0.41,1.22,12.38,20.2,80.79,2.87,96.31,6.9886,4.0368,2020,11,6,0.8073600000000001,4,0,3.3194,5.3018,3.4790285714285716
2020-11-07,Arunachal Pradesh,27.1004,93.6056,19.42,0.11,1.27,11.93,20.37,77.51,3.82,96.33,6.9444,4.7477,2020,11,7,0.94954,5,1,4.0368,3.6002,3.6429571428571426
2020-11-08,Arunachal Pradesh,27.1004,93.6056,3.08,0.09,1.35,11.01,19.93,73.47,4.43,96.41,6.901,5.0407,2020,11,8,1.00814,6,1,4.7477,3.9252,3.8023142857142855
2020-11-09,Arunachal Pradesh,27.1004,93.6056,2.65,0.06,1.33,10.37,19.45,70.93,4.61,96.32,6.8578,5.0832,2020,11,9,1.01664,0,0,5.0407,3.9223,3.9681571428571423
2020-11-10,Arunachal Pradesh,27.1004,93.6056,4.3,0.07,1.39,11.08,19.64,74.7,4.56,96.3,6.8162,4.992,2020,11,10,0.9984,1,0,5.0832,2.6671,4.300285714285715
2020-11-11,Arunachal Pradesh,27.1004,93.6056,3.42,0.07,1.48,11.59,20.31,75.02,3.91,96.37,6.7747,4.9457,2020,11,11,0.98914,2,0,4.992,2.8822,4.595071428571429
2020-11-12,Arunachal Pradesh,27.1004,93.6056,4.66,0.07,1.55,11.74,20.27,76.18,3.72,96.41,6.7339,4.8912,2020,11,12,0.97824,3,0,4.9457,3.3194,4.819614285714286
2020-11-13,Arunachal Pradesh,27.1004,93.6056,3.14,0.11,1.62,11.94,20.34,77.24,3.3,96.29,6.6934,4.8173,2020,11,13,0.96346,4,0,4.8912,4.0368,4.931114285714286
2020-11-14,Arunachal Pradesh,27.1004,93.6056,5.03,0.1,1.84,11.59,20.16,76.19,3.53,96.23,6.6535,4.7254,2020,11,14,0.94508,5,1,4.8173,4.7477,4.927928571428572
2020-11-15,Arunachal Pradesh,27.1004,93.6056,2.85,0.1,1.64,11.22,19.67,75.93,3.86,96.24,6.6142,4.7383,2020,11,15,0.94766,6,1,4.7254,5.0407,4.884728571428572
2020-11-16,Arunachal Pradesh,27.1004,93.6056,15.82,0.09,1.56,10.96,19.86,72.97,3.51,96.09,6.5758,4.6169,2020,11,16,0.92338,0,0,4.7383,5.0832,4.8181142857142865
2020-11-17,Arunachal Pradesh,27.1004,93.6056,66.77,0.32,1.72,12.27,20.16,79.26,2.31,95.82,6.5381,3.0955,2020,11,17,0.6191,1,0,4.6169,4.992,4.547185714285715
2020-11-18,Arunachal Pradesh,27.1004,93.6056,92.5,0.56,1.69,12.12,18.26,88.8,4.38,95.88,6.5016,2.297,2020,11,18,0.4594,2,0,3.0955,4.9457,4.1688
2020-11-19,Arunachal Pradesh,27.1004,93.6056,96.79,0.92,1.63,10.93,16.75,88.46,2.29,96.05,6.4663,1.9646,2020,11,19,0.39292,3,0,2.297,4.8912,3.7507142857142854
2020-11-20,Arunachal Pradesh,27.1004,93.6056,95.42,0.64,1.46,11.43,17.58,87.35,2.25,95.93,6.431,1.4563,2020,11,20,0.29126,4,0,1.9646,4.8173,3.2705714285714285
2020-11-21,Arunachal Pradesh,27.1004,93.6056,90.12,0.92,1.42,11.47,17.61,87.51,1.57,95.89,6.3967,1.5079,2020,11,21,0.30158,5,1,1.4563,4.7254,2.810928571428571
2020-11-22,Arunachal Pradesh,27.1004,93.6056,82.43,0.79,1.24,11.01,17.24,86.46,2.67,96.09,6.3634,2.3143,2020,11,22,0.46286,6,1,1.5079,4.7383,2.4646428571428567
2020-11-23,Arunachal Pradesh,27.1004,93.6056,64.35,0.56,1.42,9.92,16.1,84.29,3.65,96.35,6.331,2.8802,2020,11,23,0.57604,0,0,2.3143,4.6169,2.216542857142857
2020-11-24,Arunachal Pradesh,27.1004,93.6056,50.56,0.43,1.32,9.8,17.02,78.22,3.41,96.25,6.2998,3.4111,2020,11,24,0.68222,1,0,2.8802,3.0955,2.2616285714285715
2020-11-25,Arunachal Pradesh,27.1004,93.6056,19.65,0.2,1.29,10.25,17.55,79.24,3.65,96.29,6.2693,4.3442,2020,11,25,0.8688400000000001,2,0,3.4111,2.297,2.5540857142857143
2020-11-26,Arunachal Pradesh,27.1004,93.6056,69.13,0.16,1.34,10.16,17.84,77.1,3.31,96.33,6.239,4.188,2020,11,26,0.8376,3,0,4.3442,1.9646,2.8717142857142854
2020-11-27,Arunachal Pradesh,27.1004,93.6056,96.02,0.22,1.7,10.85,18.55,78.71,2.98,96.41,6.21,2.1624,2020,11,27,0.43248,4,0,4.188,1.4563,2.972585714285714
2020-11-28,Arunachal Pradesh,27.1004,93.6056,21.83,0.17,1.51,10.34,19.19,72.33,2.5,96.38,6.1819,4.3675,2020,11,28,0.8734999999999999,5,1,2.1624,1.5079,3.3811
2020-11-29,Arunachal Pradesh,27.1004,93.6056,3.89,0.07,1.22,10.41,18.09,77.75,2.85,96.37,6.1553,4.493,2020,11,29,0.8986000000000001,6,1,4.3675,2.3143,3.692342857142857
2020-11-30,Arunachal Pradesh,27.1004,93.6056,25.86,0.1,1.58,10.19,17.76,77.78,3.24,96.31,6.1306,4.1638,2020,11,30,0.8327600000000001,0,0,4.493,2.8802,3.8757142857142854
2020-12-01,Arunachal Pradesh,27.1004,93.6056,35.4,0.11,1.77,10.37,18.43,75.77,2.59,96.31,6.1073,4.1434,2020,12,1,0.82868,1,0,4.1638,3.4111,3.9803285714285717
2020-12-02,Arunachal Pradesh,27.1004,93.6056,83.15,0.29,1.88,10.19,17.57,78.73,3.22,96.1,6.0852,2.5039,2020,12,2,0.50078,2,0,4.1434,4.3442,3.717428571428571
2020-12-03,Arunachal Pradesh,27.1004,93.6056,82.49,0.28,1.97,10.71,17.96,80.26,2.46,96.04,6.0638,2.7458,2020,12,3,0.54916,3,0,2.5039,4.188,3.5113999999999996
2020-12-04,Arunachal Pradesh,27.1004,93.6056,89.36,0.25,1.88,10.72,17.0,85.23,2.8,95.99,6.0434,2.7276,2020,12,4,0.54552,4,0,2.7458,2.1624,3.592142857142857
2020-12-05,Arunachal Pradesh,27.1004,93.6056,95.13,0.33,1.8,10.33,16.69,83.92,2.69,96.04,6.0233,1.8197,2020,12,5,0.36394,5,1,2.7276,4.3675,3.2281714285714287
2020-12-06,Arunachal Pradesh,27.1004,93.6056,98.58,0.52,1.89,10.48,16.34,87.21,1.92,96.22,6.0041,1.799,2020,12,6,0.3598,6,1,1.8197,4.493,2.843314285714286
2020-12-07,Arunachal Pradesh,27.1004,93.6056,80.73,0.44,1.92,10.12,15.28,90.01,2.44,96.4,5.9863,2.1218,2020,12,7,0.42436,0,0,1.799,4.1638,2.5515999999999996
2020-12-08,Arunachal Pradesh,27.1004,93.6056,29.23,0.24,1.72,9.74,15.35,86.6,3.01,96.37,5.9698,3.4594,2020,12,8,0.69188,1,0,2.1218,4.1434,2.4538857142857142
2020-12-09,Arunachal Pradesh,27.1004,93.6056,37.78,0.15,1.68,9.79,16.32,81.4,1.82,96.15,5.9546,3.5282,2020,12,9,0.70564,2,0,3.4594,2.5039,2.600214285714286
2020-12-10,Arunachal Pradesh,27.1004,93.6056,58.56,0.21,1.72,10.17,16.45,83.85,1.68,96.04,5.9407,2.9484,2020,12,10,0.58968,3,0,3.5282,2.7458,2.6291571428571427
2020-12-11,Arunachal Pradesh,27.1004,93.6056,67.44,0.27,1.67,10.66,17.21,83.62,1.02,96.08,5.928,2.8154,2020,12,11,0.56308,4,0,2.9484,2.7276,2.6417
2020-12-12,Arunachal Pradesh,27.1004,93.6056,65.56,0.23,2.0,10.75,17.45,83.09,1.03,95.95,5.9167,2.5709,2020,12,12,0.51418,5,1,2.8154,1.8197,2.7490142857142854
2020-12-13,Arunachal Pradesh,27.1004,93.6056,92.23,0.32,1.55,10.86,16.7,87.69,2.61,95.79,5.9064,2.1425,2020,12,13,0.4285,6,1,2.5709,1.799,2.7980857142857145
2020-12-14,Arunachal Pradesh,27.1004,93.6056,87.48,0.88,1.44,10.61,16.46,87.43,2.06,96.03,5.8973,1.7458,2020,12,14,0.34916,0,0,2.1425,2.1218,2.7443714285714287
2020-12-15,Arunachal Pradesh,27.1004,93.6056,64.98,0.49,1.39,9.96,16.24,83.69,0.93,96.27,5.8896,2.957,2020,12,15,0.5914,1,0,1.7458,3.4594,2.6725999999999996
2020-12-16,Arunachal Pradesh,27.1004,93.6056,60.57,0.33,1.36,9.32,16.36,77.5,1.31,96.25,5.8831,2.8138,2020,12,16,0.56276,2,0,2.957,3.5282,2.5705428571428572
2020-12-17,Arunachal Pradesh,27.1004,93.6056,88.32,0.52,1.14,9.6,15.22,85.41,1.15,96.12,5.8781,1.8845,2020,12,17,0.3769,3,0,2.8138,2.9484,2.418557142857143
2020-12-18,Arunachal Pradesh,27.1004,93.6056,90.12,0.9,0.91,9.14,14.38,86.33,2.53,96.2,5.8742,1.6406,2020,12,18,0.32812,4,0,1.8845,2.8154,2.250728571428571
2020-12-19,Arunachal Pradesh,27.1004,93.6056,45.62,0.66,1.09,8.47,13.34,85.77,2.78,96.37,5.8714,3.2345,2020,12,19,0.6469,5,1,1.6406,2.5709,2.3455285714285714
2020-12-20,Arunachal Pradesh,27.1004,93.6056,6.71,0.15,1.06,7.92,13.79,78.29,3.78,96.37,5.8702,4.1198,2020,12,20,0.82396,6,1,3.2345,2.1425,2.628
2020-12-21,Arunachal Pradesh,27.1004,93.6056,2.35,0.08,1.08,7.53,14.15,72.49,4.04,96.22,5.8704,4.2427,2020,12,21,0.8485400000000001,0,0,4.1198,1.7458,2.9847
2020-12-22,Arunachal Pradesh,27.1004,93.6056,13.05,0.2,1.45,7.69,15.22,68.48,2.5,96.09,5.8718,3.9902,2020,12,22,0.7980400000000001,1,0,4.2427,2.957,3.1323
2020-12-23,Arunachal Pradesh,27.1004,93.6056,13.6,0.27,1.59,9.34,15.46,82.16,2.19,96.03,5.8742,3.9883,2020,12,23,0.79766,2,0,3.9902,2.8138,3.3000857142857143
2020-12-24,Arunachal Pradesh,27.1004,93.6056,22.33,0.39,1.45,9.69,15.68,84.21,2.2,96.0,5.8778,3.815,2020,12,24,0.763,3,0,3.9883,1.8845,3.5758714285714284
2020-12-25,Arunachal Pradesh,27.1004,93.6056,43.73,0.34,1.09,9.44,16.03,79.85,1.68,95.98,5.8824,3.2278,2020,12,25,0.64556,4,0,3.815,1.6406,3.8026142857142857
2020-12-26,Arunachal Pradesh,27.1004,93.6056,10.82,0.18,1.12,9.08,15.73,78.72,1.62,96.13,5.8884,4.0913,2020,12,26,0.8182600000000001,5,1,3.2278,3.2345,3.925014285714286
2020-12-27,Arunachal Pradesh,27.1004,93.6056,18.48,0.19,1.4,9.18,15.06,83.17,2.27,96.05,5.8961,3.9055,2020,12,27,0.7811,6,1,4.0913,4.1198,3.8944
2020-12-28,Arunachal Pradesh,27.1004,93.6056,35.55,0.19,1.25,8.67,15.31,77.15,1.67,95.96,5.905,3.5491,2020,12,28,0.7098200000000001,0,0,3.9055,4.2427,3.795314285714286
2020-12-29,Arunachal Pradesh,27.1004,93.6056,25.62,0.18,0.99,8.72,15.07,79.15,2.0,96.07,5.9158,3.7618,2020,12,29,0.75236,1,0,3.5491,3.9902,3.762685714285715
2020-12-30,Arunachal Pradesh,27.1004,93.6056,5.5,0.13,0.99,8.55,14.64,80.41,2.93,96.18,5.9275,4.1897,2020,12,30,0.8379400000000001,2,0,3.7618,3.9883,3.791457142857143
2020-12-31,Arunachal Pradesh,27.1004,93.6056,6.02,0.1,1.04,8.22,14.89,75.64,2.93,96.2,5.9405,4.2192,2020,12,31,0.84384,3,0,4.1897,3.815,3.8492
2021-01-01,Arunachal Pradesh,27.1004,93.6056,3.06,0.11,1.11,8.16,15.64,71.73,2.56,96.23,5.9544,4.2187,2021,1,1,0.84374,4,0,4.2192,3.2278,3.9907571428571424
2021-01-02,Arunachal Pradesh,27.1004,93.6056,10.73,0.22,1.1,8.39,15.38,74.45,2.48,96.21,5.9695,4.128,2021,1,2,0.8256000000000001,5,1,4.2187,4.0913,3.996
2021-01-03,Arunachal Pradesh,27.1004,93.6056,11.54,0.2,1.32,8.99,15.82,77.75,2.92,96.1,5.9856,4.1738,2021,1,3,0.8347600000000001,6,1,4.128,3.9055,4.0343285714285715
2021-01-04,Arunachal Pradesh,27.1004,93.6056,6.21,0.12,1.64,9.05,15.57,79.6,3.66,96.16,6.0029,4.2031,2021,1,4,0.84062,0,0,4.1738,3.5491,4.127757142857143
2021-01-05,Arunachal Pradesh,27.1004,93.6056,23.43,0.13,1.89,9.27,16.26,78.07,3.29,96.14,6.0214,4.0927,2021,1,5,0.81854,1,0,4.2031,3.7618,4.175028571428571
2021-01-06,Arunachal Pradesh,27.1004,93.6056,34.52,0.25,1.96,9.71,17.43,75.29,2.31,95.92,6.0413,3.7754,2021,1,6,0.75508,2,0,4.0927,4.1897,4.115842857142857
2021-01-07,Arunachal Pradesh,27.1004,93.6056,52.77,0.57,1.63,10.31,16.99,81.9,2.09,95.88,6.0622,3.0665,2021,1,7,0.6133000000000001,3,0,3.7754,4.2192,3.9511714285714286
2021-01-08,Arunachal Pradesh,27.1004,93.6056,43.09,0.91,1.4,10.29,16.82,82.93,2.11,95.93,6.0845,2.9758,2021,1,8,0.59516,4,0,3.0665,4.2187,3.773614285714286
2021-01-09,Arunachal Pradesh,27.1004,93.6056,77.8,0.57,1.72,10.26,17.1,80.87,1.38,95.84,6.1078,2.3621,2021,1,9,0.47242,5,1,2.9758,4.128,3.5213428571428573
2021-01-10,Arunachal Pradesh,27.1004,93.6056,96.9,0.79,1.77,10.29,15.83,87.86,1.74,95.83,6.1325,1.5062,2021,1,10,0.30124,6,1,2.3621,4.1738,3.1402571428571426
2021-01-11,Arunachal Pradesh,27.1004,93.6056,98.05,0.52,1.92,10.37,15.25,92.11,2.04,96.06,6.1582,1.1088,2021,1,11,0.22176,0,0,1.5062,4.2031,2.6982142857142857
2021-01-12,Arunachal Pradesh,27.1004,93.6056,98.13,2.05,1.95,10.13,14.75,92.9,2.0,96.09,6.185,0.846,2021,1,12,0.1692,1,0,1.1088,4.0927,2.2344
2021-01-13,Arunachal Pradesh,27.1004,93.6056,97.39,1.69,1.87,9.52,15.2,85.15,1.36,96.09,6.2131,1.1626,2021,1,13,0.23252,2,0,0.846,3.7754,1.8611428571428572
2021-01-14,Arunachal Pradesh,27.1004,93.6056,77.65,1.05,1.66,9.17,14.32,86.98,1.59,96.14,6.2422,2.0047,2021,1,14,0.4009400000000001,3,0,1.1626,3.0665,1.709457142857143
2021-01-15,Arunachal Pradesh,27.1004,93.6056,51.27,0.43,1.54,9.07,14.65,84.49,1.7,95.96,6.2724,3.3096,2021,1,15,0.6619200000000001,4,0,2.0047,2.9758,1.7571428571428573
2021-01-16,Arunachal Pradesh,27.1004,93.6056,75.12,0.64,1.62,9.05,14.52,84.76,1.4,95.88,6.3036,1.8948,2021,1,16,0.37896,5,1,3.3096,2.3621,1.6903857142857142
2021-01-17,Arunachal Pradesh,27.1004,93.6056,36.8,0.43,1.56,9.19,15.35,81.82,2.83,96.21,6.3358,3.3878,2021,1,17,0.67756,6,1,1.8948,1.5062,1.9591857142857143
2021-01-18,Arunachal Pradesh,27.1004,93.6056,44.99,0.49,1.49,9.37,15.93,80.19,3.42,96.14,6.3689,3.499,2021,1,18,0.6998000000000001,0,0,3.3878,1.1088,2.3006428571428574
2021-01-19,Arunachal Pradesh,27.1004,93.6056,91.06,0.96,1.71,9.73,15.23,86.28,3.23,95.8,6.4032,1.4923,2021,1,19,0.29846,1,0,3.499,0.846,2.3929714285714283
2021-01-20,Arunachal Pradesh,27.1004,93.6056,98.66,1.7,1.8,9.16,13.51,90.91,2.29,95.87,6.4382,0.6785,2021,1,20,0.1357,2,0,1.4923,1.1626,2.3238142857142856
2021-01-21,Arunachal Pradesh,27.1004,93.6056,90.45,2.75,1.71,8.63,13.51,86.34,2.2,96.0,6.4742,1.2626,2021,1,21,0.25252,3,0,0.6785,2.0047,2.2178
2021-01-22,Arunachal Pradesh,27.1004,93.6056,31.88,0.35,0.99,8.2,13.89,80.61,2.15,96.13,6.5112,4.0649,2021,1,22,0.81298,4,0,1.2626,3.3096,2.3257000000000003
2021-01-23,Arunachal Pradesh,27.1004,93.6056,55.5,0.36,1.23,8.3,15.45,73.49,1.83,95.93,6.5491,3.6175,2021,1,23,0.7235,5,1,4.0649,1.8948,2.5718
2021-01-24,Arunachal Pradesh,27.1004,93.6056,87.72,0.49,1.07,8.84,15.08,79.58,1.98,96.03,6.5882,1.9704,2021,1,24,0.39408,6,1,3.6175,3.3878,2.3693142857142857
2021-01-25,Arunachal Pradesh,27.1004,93.6056,87.54,0.57,1.08,8.38,14.45,78.99,1.54,96.18,6.6276,2.5229,2021,1,25,0.50458,0,0,1.9704,3.499,2.2298714285714287
2021-01-26,Arunachal Pradesh,27.1004,93.6056,71.7,0.48,0.99,8.23,14.68,76.45,2.2,96.1,6.6679,2.6453,2021,1,26,0.5290600000000001,1,0,2.5229,1.4923,2.3945857142857143
2021-01-27,Arunachal Pradesh,27.1004,93.6056,57.94,0.31,0.94,8.02,14.93,73.66,1.98,96.16,6.7092,3.5753,2021,1,27,0.71506,2,0,2.6453,0.6785,2.8084142857142855
2021-01-28,Arunachal Pradesh,27.1004,93.6056,31.68,0.21,0.96,7.98,15.56,71.51,2.92,96.19,6.7507,4.2163,2021,1,28,0.8432600000000001,3,0,3.5753,1.2626,3.2303714285714284
2021-01-29,Arunachal Pradesh,27.1004,93.6056,34.76,0.15,0.96,7.66,15.83,66.56,2.57,96.06,6.7932,4.2348,2021,1,29,0.84696,4,0,4.2163,4.0649,3.254642857142857
2021-01-30,Arunachal Pradesh,27.1004,93.6056,53.36,0.31,0.93,7.71,14.53,72.35,2.77,95.99,6.8362,3.6878,2021,1,30,0.7375600000000001,5,1,4.2348,3.6175,3.2646857142857146
2021-01-31,Arunachal Pradesh,27.1004,93.6056,52.53,0.4,0.99,7.45,13.93,73.1,2.44,96.22,6.8798,3.9598,2021,1,31,0.79196,6,1,3.6878,1.9704,3.5488857142857144
2021-02-01,Arunachal Pradesh,27.1004,93.6056,31.61,0.3,1.13,7.94,14.8,73.68,1.7,96.32,6.9242,4.0217,2021,2,1,0.80434,0,0,3.9598,2.5229,3.7630000000000003
2021-02-02,Arunachal Pradesh,27.1004,93.6056,10.19,0.19,1.31,8.3,15.44,73.9,1.44,96.3,6.9694,4.7606,2021,2,2,0.95212,1,0,4.0217,2.6453,4.065185714285714
2021-02-03,Arunachal Pradesh,27.1004,93.6056,41.08,0.19,1.2,8.41,16.11,72.17,2.3,96.24,7.015,4.2113,2021,2,3,0.84226,2,0,4.7606,3.5753,4.156042857142857
